x_,y_,t_,id,sex
4609820.194073991,2624555.7321376256,2021-10-07T06:40:13Z,2,f
4612488.4590873895,2635742.807290094,2021-10-07T06:40:28Z,14,f
4626675.3276325585,2646968.1732438332,2021-10-07T06:40:33Z,11,m
4619762.487781797,2630132.3078155867,2021-10-07T06:40:37Z,7,f
4613519.843540697,2633136.828991431,2021-10-07T06:40:37Z,13,f
4619573.505226245,2628145.4421089063,2021-10-07T06:40:38Z,4,m
4609297.728681551,2624370.081040782,2021-10-07T06:40:38Z,8,f
4619182.759305841,2627835.0852513732,2021-10-07T06:40:38Z,16,f
4620419.123937451,2630072.7344924686,2021-10-07T06:40:38Z,3,f
4619132.841197102,2630732.264800394,2021-10-07T06:40:39Z,1,m
4613562.795811988,2633123.346483783,2021-10-07T06:40:39Z,5,f
4619740.275023422,2630155.324277285,2021-10-07T06:40:39Z,17,m
4620474.90805098,2627294.657728273,2021-10-07T06:40:39Z,6,m
4606788.071066818,2625895.6995269633,2021-10-07T06:40:39Z,20,m
4607170.554357854,2627572.562654229,2021-10-07T06:40:42Z,9,f
4611898.754130592,2635387.9045093344,2021-10-07T06:41:38Z,18,f
4612340.990942721,2635493.17414717,2021-10-07T06:41:56Z,19,f
4609342.290382539,2626701.941688797,2021-10-07T08:00:37Z,12,f
4620455.429465913,2630103.081192588,2021-10-07T10:00:12Z,3,f
4611910.805179507,2635399.55515653,2021-10-07T10:00:18Z,18,f
4606811.1984928055,2625925.2892824407,2021-10-07T10:00:21Z,20,m
4613648.047350595,2633527.443470395,2021-10-07T10:00:21Z,13,f
4619703.779271943,2630177.588563988,2021-10-07T10:00:23Z,7,f
4619644.957593743,2628107.1949083135,2021-10-07T10:00:24Z,4,m
4619205.281790185,2627810.385528199,2021-10-07T10:00:25Z,16,f
4626651.020416463,2647495.232387427,2021-10-07T10:00:30Z,11,m
4612433.005223914,2635645.3340576948,2021-10-07T10:00:36Z,14,f
4609310.2890000045,2624380.9011435932,2021-10-07T10:00:37Z,8,f
4607369.530279879,2627586.843015394,2021-10-07T10:00:38Z,9,f
4613628.191904653,2633398.277846044,2021-10-07T10:00:38Z,5,f
4619736.420112737,2630163.6077239374,2021-10-07T10:00:38Z,17,m
4618921.352212544,2630741.9422202203,2021-10-07T10:00:39Z,1,m
4620372.586925026,2627288.4103312166,2021-10-07T10:00:39Z,6,m
4609803.52368346,2624663.0727047627,2021-10-07T10:00:39Z,2,f
4612288.984949426,2635615.0117944553,2021-10-07T10:01:30Z,19,f
4609292.450103735,2626687.3192418125,2021-10-07T11:50:38Z,12,f
4611872.86926669,2635683.5880555674,2021-10-07T13:20:16Z,18,f
4626757.449251337,2647551.492491784,2021-10-07T13:20:27Z,11,m
4609355.150502728,2624311.4781467086,2021-10-07T13:20:27Z,8,f
4613753.750694698,2633155.693862803,2021-10-07T13:20:27Z,5,f
4619765.906051586,2630149.8851954085,2021-10-07T13:20:28Z,17,m
4609796.746841985,2624646.1815361045,2021-10-07T13:20:35Z,2,f
4612421.438716577,2635623.9480775623,2021-10-07T13:20:36Z,14,f
4619123.471760549,2627786.143846617,2021-10-07T13:20:36Z,16,f
4619652.435529545,2630227.5009293817,2021-10-07T13:20:38Z,7,f
4607370.655605803,2627587.7483354965,2021-10-07T13:20:38Z,9,f
4620425.519453059,2630107.866985943,2021-10-07T13:20:38Z,3,f
4613606.331957585,2633463.3410285986,2021-10-07T13:20:38Z,13,f
4620393.999837853,2627271.294197816,2021-10-07T13:20:40Z,6,m
4612390.8176144,2635449.94523668,2021-10-07T13:20:41Z,19,f
4606872.020274046,2625898.229518596,2021-10-07T13:21:07Z,20,m
4618678.957391712,2630802.196629783,2021-10-07T13:21:38Z,1,m
4619554.98675505,2627827.5016233176,2021-10-07T13:21:56Z,4,m
4609394.680043487,2626685.5606859312,2021-10-07T15:40:37Z,12,f
4620103.134088585,2630148.1404860457,2021-10-07T16:40:12Z,7,f
4609835.749404658,2624544.2195991175,2021-10-07T16:40:24Z,2,f
4620439.3192887455,2627361.944065188,2021-10-07T16:40:25Z,6,m
4620380.589584731,2630178.0551764355,2021-10-07T16:40:25Z,3,f
4613489.444972351,2633352.9287925162,2021-10-07T16:40:25Z,13,f
4619296.843634674,2627782.1014370257,2021-10-07T16:40:33Z,16,f
4607384.598040641,2626153.1673599314,2021-10-07T16:40:33Z,20,m
4627177.637672595,2647508.4586148467,2021-10-07T16:40:36Z,11,m
4619743.657627671,2627694.8605946065,2021-10-07T16:40:38Z,4,m
4607433.684410396,2627639.719986617,2021-10-07T16:40:38Z,9,f
4609338.341935281,2624347.1114870617,2021-10-07T16:40:38Z,8,f
4611931.236531451,2635583.9034747123,2021-10-07T16:40:55Z,18,f
4612418.556830534,2635558.4567056657,2021-10-07T16:40:55Z,14,f
4613622.289383761,2633150.1785954274,2021-10-07T16:40:57Z,5,f
4619582.093214726,2630250.105380558,2021-10-07T16:40:59Z,17,m
4618395.8058429435,2630677.4414813872,2021-10-07T16:41:33Z,1,m
4612348.014284074,2635256.57312999,2021-10-07T16:41:59Z,19,f
4609483.070104264,2626532.5296047763,2021-10-07T19:30:37Z,12,f
4618480.104535092,2630476.9161568712,2021-10-07T20:00:10Z,1,m
4620161.16869638,2630103.252444136,2021-10-07T20:00:13Z,7,f
4613165.509740543,2632070.528013053,2021-10-07T20:00:27Z,13,f
4609963.950964262,2624479.889488841,2021-10-07T20:00:27Z,2,f
4613107.340405504,2632053.5287603387,2021-10-07T20:00:28Z,5,f
4619508.504947399,2627644.296754336,2021-10-07T20:00:30Z,4,m
4627326.153028042,2647502.501091447,2021-10-07T20:00:33Z,11,m
4620720.855375482,2627218.1102444693,2021-10-07T20:00:33Z,6,m
4612216.877549385,2635359.6951156203,2021-10-07T20:00:38Z,18,f
4606630.478915779,2627591.5974395815,2021-10-07T20:00:38Z,9,f
4609392.126542366,2624320.9927391442,2021-10-07T20:00:38Z,8,f
4619782.499439246,2629639.0242436733,2021-10-07T20:00:38Z,17,m
4619117.640026656,2627814.6909651104,2021-10-07T20:00:38Z,16,f
4620405.154725827,2630236.636171614,2021-10-07T20:00:38Z,3,f
4612287.555278294,2635262.1407963587,2021-10-07T20:00:51Z,19,f
4612436.114713906,2635220.7639519284,2021-10-07T20:01:08Z,14,f
4627351.824504067,2647439.3837254504,2021-10-07T23:20:11Z,11,m
4613280.242704468,2631834.165800246,2021-10-07T23:20:12Z,13,f
4618841.819924671,2630393.639628872,2021-10-07T23:20:13Z,1,m
4612255.905328981,2635333.697147055,2021-10-07T23:20:21Z,18,f
4613355.689950787,2631910.611161797,2021-10-07T23:20:30Z,5,f
4612445.78598663,2635383.346115119,2021-10-07T23:20:37Z,14,f
4620129.445991216,2630064.6628894587,2021-10-07T23:20:38Z,7,f
4620030.877699133,2630301.7553868387,2021-10-07T23:20:38Z,17,m
4619066.895385102,2627807.7820030362,2021-10-07T23:20:38Z,16,f
4606521.214141461,2627353.603342844,2021-10-07T23:20:39Z,9,f
4620437.971302341,2630212.0603516307,2021-10-07T23:20:39Z,3,f
4620590.857430689,2627110.6818445055,2021-10-07T23:20:47Z,6,m
4609144.803612969,2624182.0062482804,2021-10-07T23:20:53Z,8,f
4612260.320158676,2635235.114506591,2021-10-07T23:21:13Z,19,f
4609717.81870631,2624182.68564966,2021-10-07T23:21:15Z,2,f
4619494.141028323,2627959.2337052193,2021-10-07T23:21:32Z,4,m
4609471.356205724,2626568.304440762,2021-10-07T23:22:26Z,12,f
4620436.515717683,2630204.7699278933,2021-10-08T02:40:13Z,3,f
4618943.566183099,2630213.9797175145,2021-10-08T02:40:21Z,1,m
4618846.078708904,2627822.070233831,2021-10-08T02:40:23Z,4,m
4620037.206366298,2630137.0261925687,2021-10-08T02:40:24Z,7,f
4606856.688376778,2627364.12791343,2021-10-08T02:40:24Z,9,f
4618921.259524734,2628029.2642426514,2021-10-08T02:40:26Z,16,f
4612369.931928302,2635164.321993252,2021-10-08T02:40:29Z,18,f
4612459.600186953,2635381.5109036607,2021-10-08T02:40:30Z,14,f
4627338.996002451,2647479.8551912615,2021-10-08T02:40:35Z,11,m
4613283.745404035,2632636.2766466895,2021-10-08T02:40:37Z,5,f
4609355.325080099,2624337.791504543,2021-10-08T02:40:38Z,8,f
4619794.268707294,2630109.371168513,2021-10-08T02:40:38Z,17,m
4613336.831710294,2631793.380286689,2021-10-08T02:40:38Z,13,f
4609989.182034841,2624329.2852954757,2021-10-08T02:41:08Z,2,f
4612348.6273026345,2635403.5905118375,2021-10-08T02:41:09Z,19,f
4609416.602821265,2626512.6828197143,2021-10-08T03:10:37Z,12,f
4619045.867169594,2627733.6951120696,2021-10-08T06:00:12Z,4,m
4613893.134106331,2633359.772817361,2021-10-08T06:00:16Z,13,f
4621239.284791656,2627051.174185494,2021-10-08T06:00:25Z,6,m
4626690.925079972,2647495.6930233007,2021-10-08T06:00:29Z,11,m
4613322.539143392,2632994.267434763,2021-10-08T06:00:34Z,5,f
4609301.4705738975,2624372.8166188826,2021-10-08T06:00:38Z,8,f
4619724.453559969,2630087.0233338745,2021-10-08T06:00:39Z,7,f
4612212.19331394,2635635.2525671916,2021-10-08T06:00:46Z,14,f
4618165.743106556,2628193.315914157,2021-10-08T06:00:54Z,16,f
4619746.096454971,2629811.9282074915,2021-10-08T06:00:58Z,17,m
4620552.268352176,2630053.8809608477,2021-10-08T06:01:02Z,3,f
4619001.437137354,2630870.052343992,2021-10-08T06:01:23Z,1,m
4612175.948077318,2635628.7222631974,2021-10-08T06:01:26Z,18,f
4609783.4994077,2624631.506894373,2021-10-08T06:01:33Z,2,f
4612171.867942395,2635636.3366590953,2021-10-08T06:01:34Z,19,f
4609514.597944673,2626659.1953729414,2021-10-08T07:01:07Z,12,f
4619730.463975681,2629595.9728092207,2021-10-08T09:20:12Z,17,m
4619134.081998721,2631085.367500934,2021-10-08T09:20:17Z,1,m
4612331.9372758595,2635783.1270672614,2021-10-08T09:20:18Z,14,f
4608150.903572769,2627272.064425152,2021-10-08T09:20:22Z,9,f
4609314.481168117,2624390.8721152237,2021-10-08T09:20:22Z,8,f
4619159.970376443,2627784.2427121047,2021-10-08T09:20:24Z,4,m
4626733.98380824,2647536.217929068,2021-10-08T09:20:27Z,11,m
4620507.614032969,2630016.7278443556,2021-10-08T09:20:32Z,3,f
4621197.862352543,2627089.2936666235,2021-10-08T09:20:37Z,6,m
4618175.894723576,2628203.6068096184,2021-10-08T09:20:38Z,16,f
4613867.130842675,2633439.047501315,2021-10-08T09:20:38Z,13,f
4610142.900419593,2624919.209091018,2021-10-08T09:20:38Z,2,f
4619724.51085821,2630169.3453202466,2021-10-08T09:20:39Z,7,f
4612286.843588626,2635796.083350482,2021-10-08T09:20:39Z,18,f
4613303.260382772,2633044.189701597,2021-10-08T09:20:39Z,5,f
4612423.059330651,2635869.6193153425,2021-10-08T09:20:41Z,19,f
4609111.931642925,2626809.380535336,2021-10-08T10:50:37Z,12,f
4619703.964355533,2627994.461775707,2021-10-08T12:40:23Z,4,m
4619145.038625652,2628928.6917753303,2021-10-08T12:40:23Z,17,m
4613372.9186365865,2632821.203994938,2021-10-08T12:40:27Z,5,f
4610197.863688837,2624836.305697027,2021-10-08T12:40:28Z,2,f
4612305.850895759,2635785.1801017984,2021-10-08T12:40:38Z,18,f
4608147.788410198,2627057.2273171674,2021-10-08T12:40:38Z,9,f
4626755.885325553,2647543.768724201,2021-10-08T12:40:38Z,11,m
4621181.191767598,2627073.5605385015,2021-10-08T12:40:38Z,6,m
4617894.957200207,2628103.1883670753,2021-10-08T12:40:38Z,16,f
4620426.53144114,2630106.6474292423,2021-10-08T12:40:38Z,3,f
4619681.798521875,2630232.017475695,2021-10-08T12:40:39Z,7,f
4612183.332802773,2635702.082306384,2021-10-08T12:40:39Z,14,f
4613913.058534515,2633424.448523746,2021-10-08T12:40:39Z,13,f
4619136.470903916,2631130.471483255,2021-10-08T12:40:40Z,1,m
4609320.986004545,2624364.0493763164,2021-10-08T12:40:55Z,8,f
4612369.199467641,2635774.3516910807,2021-10-08T12:41:07Z,19,f
4609170.214319162,2626797.609045204,2021-10-08T14:40:37Z,12,f
4608137.5847393125,2626671.4766299003,2021-10-08T16:00:11Z,9,f
4618886.844702474,2631239.9819802265,2021-10-08T16:00:21Z,1,m
4626788.5785374995,2647579.064957898,2021-10-08T16:00:21Z,11,m
4618266.375799017,2628221.075995665,2021-10-08T16:00:21Z,16,f
4620424.28467894,2630142.172337355,2021-10-08T16:00:23Z,3,f
4619884.746455614,2627984.038608964,2021-10-08T16:00:37Z,4,m
4612303.016823363,2635493.5363747533,2021-10-08T16:00:38Z,18,f
4612271.357270655,2635559.373187883,2021-10-08T16:00:38Z,14,f
4609329.264118617,2624342.832143593,2021-10-08T16:00:38Z,8,f
4620985.465036904,2627370.8453611494,2021-10-08T16:00:38Z,6,m
4610144.012123068,2624898.052168391,2021-10-08T16:00:38Z,2,f
4619719.001628769,2630144.0199982394,2021-10-08T16:00:39Z,7,f
4612421.360127591,2635628.8231393844,2021-10-08T16:00:41Z,19,f
4619316.344079639,2629317.8883460565,2021-10-08T16:00:59Z,17,m
4613872.461422205,2633308.6363860965,2021-10-08T16:01:02Z,13,f
4613361.472151844,2632560.94009359,2021-10-08T16:01:07Z,5,f
4609795.801891861,2626691.933490598,2021-10-08T18:30:37Z,12,f
4618510.656169476,2631078.9327859017,2021-10-08T19:20:19Z,1,m
4612307.877637717,2635579.496002996,2021-10-08T19:20:19Z,14,f
4608201.651241146,2626586.89494502,2021-10-08T19:20:20Z,9,f
4620203.150421528,2629856.811762506,2021-10-08T19:20:20Z,17,m
4620009.767712224,2628104.3434827635,2021-10-08T19:20:21Z,4,m
4620477.602517379,2630257.434348395,2021-10-08T19:20:24Z,3,f
4627438.545069488,2647536.6043761848,2021-10-08T19:20:25Z,11,m
4620653.620905984,2627246.3838147596,2021-10-08T19:20:25Z,6,m
4620127.766931768,2630079.0014265226,2021-10-08T19:20:28Z,7,f
4613651.033272644,2632031.4995666686,2021-10-08T19:20:33Z,5,f
4612455.369177149,2634970.990099321,2021-10-08T19:20:38Z,18,f
4609356.1671587555,2624331.046009879,2021-10-08T19:20:38Z,8,f
4618935.897007862,2627877.2790993564,2021-10-08T19:20:38Z,16,f
4613052.300907988,2632020.567940245,2021-10-08T19:20:38Z,13,f
4610011.181641052,2624503.930983844,2021-10-08T19:20:38Z,2,f
4612418.730435175,2635390.7250344236,2021-10-08T19:21:12Z,19,f
4609917.624193327,2626674.619206928,2021-10-08T22:20:37Z,12,f
4609653.375719986,2624271.0511812964,2021-10-08T22:40:11Z,2,f
4608213.967041805,2626617.6410846272,2021-10-08T22:40:21Z,9,f
4620392.752425985,2628749.991897732,2021-10-08T22:40:21Z,17,m
4612721.684024161,2634900.2581394,2021-10-08T22:40:25Z,18,f
4620261.314822171,2629879.82364273,2021-10-08T22:40:27Z,7,f
4609187.882938434,2623989.0305947573,2021-10-08T22:40:27Z,8,f
4620477.2433878835,2630205.647353035,2021-10-08T22:40:27Z,3,f
4613093.6916359505,2632021.003025532,2021-10-08T22:40:27Z,13,f
4619038.949527873,2627860.202237107,2021-10-08T22:40:28Z,16,f
4618612.469829922,2631066.4538970105,2021-10-08T22:40:34Z,1,m
4612761.5253645945,2634900.6122463187,2021-10-08T22:40:35Z,14,f
4620003.0227113785,2628101.86643079,2021-10-08T22:40:37Z,4,m
4627345.557383309,2647613.4725558516,2021-10-08T22:40:37Z,11,m
4620935.070627955,2628206.221940143,2021-10-08T22:40:37Z,6,m
4613095.914908049,2632070.33642336,2021-10-08T22:40:38Z,5,f
4612722.935124455,2634878.667884959,2021-10-08T22:40:42Z,19,f
4622581.377498708,2629305.9507431537,2021-10-09T02:00:12Z,6,m
4613105.58264656,2631947.7873949627,2021-10-09T02:00:27Z,13,f
4608269.403940697,2626639.5386696025,2021-10-09T02:00:31Z,9,f
4619746.408479149,2630161.163568423,2021-10-09T02:00:32Z,17,m
4620475.3043595115,2630194.936765105,2021-10-09T02:00:35Z,3,f
4613095.543712018,2632021.9470450683,2021-10-09T02:00:37Z,5,f
4609694.142492973,2624488.2272918094,2021-10-09T02:00:37Z,2,f
4612790.554939124,2634968.7231379673,2021-10-09T02:00:38Z,18,f
4620155.725609142,2628129.00999512,2021-10-09T02:00:38Z,4,m
4618798.886891844,2630443.576597833,2021-10-09T02:00:38Z,1,m
4612783.063254874,2634972.5804063184,2021-10-09T02:00:38Z,14,f
4619032.050764266,2627899.7256003497,2021-10-09T02:00:38Z,16,f
4620124.147664665,2630063.9591296297,2021-10-09T02:00:39Z,7,f
4609277.107923071,2624011.3784362096,2021-10-09T02:00:39Z,8,f
4626547.213637061,2647566.0107802926,2021-10-09T02:01:03Z,11,m
4612536.289914689,2634802.1695344173,2021-10-09T02:02:47Z,19,f
4609946.974874186,2626643.690598855,2021-10-09T02:10:37Z,12,f
4609809.3551278105,2624596.334867593,2021-10-09T05:20:11Z,2,f
4608311.732957618,2626555.5550273005,2021-10-09T05:20:17Z,9,f
4619821.40663793,2630118.863083239,2021-10-09T05:20:19Z,7,f
4612978.828974801,2635061.161676108,2021-10-09T05:20:21Z,18,f
4619082.531242736,2630329.4837986915,2021-10-09T05:20:21Z,1,m
4620556.409998871,2629958.201590206,2021-10-09T05:20:26Z,3,f
4619085.002194978,2627863.045645438,2021-10-09T05:20:36Z,16,f
4609242.585133195,2624479.287752585,2021-10-09T05:20:38Z,8,f
4613332.155192217,2632918.38868366,2021-10-09T05:20:38Z,5,f
4619723.417048555,2629985.130897075,2021-10-09T05:20:38Z,17,m
4621721.654515947,2629212.784006264,2021-10-09T05:20:38Z,6,m
4619911.674015966,2628147.547484887,2021-10-09T05:20:39Z,4,m
4626533.198099979,2647306.7956417655,2021-10-09T05:20:39Z,11,m
4613500.71113948,2632866.8326126356,2021-10-09T05:20:39Z,13,f
4612202.799409241,2634400.622315386,2021-10-09T05:20:42Z,19,f
4612969.832429821,2635077.670368958,2021-10-09T05:21:03Z,14,f
4609958.67643523,2626803.804093455,2021-10-09T06:01:36Z,12,f
4609456.15673545,2624448.5551523305,2021-10-09T08:40:29Z,8,f
4619146.35098827,2627832.323484609,2021-10-09T08:40:32Z,16,f
4619699.320490826,2629576.086824684,2021-10-09T08:40:37Z,17,m
4619219.107605134,2630368.0636047916,2021-10-09T08:40:38Z,1,m
4626668.696019688,2647446.95826203,2021-10-09T08:40:38Z,11,m
4621723.562239336,2629222.644755886,2021-10-09T08:40:38Z,6,m
4620558.842698093,2629966.3923017774,2021-10-09T08:40:38Z,3,f
4619737.893358647,2630173.4447921272,2021-10-09T08:40:39Z,7,f
4619884.772096166,2628094.363218971,2021-10-09T08:40:39Z,4,m
4608496.322901424,2626616.6626705416,2021-10-09T08:40:39Z,9,f
4613547.74488639,2633113.2349563804,2021-10-09T08:40:39Z,13,f
4610145.224519506,2624853.989760903,2021-10-09T08:40:39Z,2,f
4612716.649044183,2635569.4004733893,2021-10-09T08:40:41Z,19,f
4613343.928251957,2633059.0160997296,2021-10-09T08:41:02Z,5,f
4613035.392962227,2634823.4946032227,2021-10-09T08:41:12Z,18,f
4613025.990903907,2634914.236033655,2021-10-09T08:41:38Z,14,f
4609800.532218059,2626848.323656521,2021-10-09T09:50:36Z,12,f
4619656.249071096,2630172.539565148,2021-10-09T12:00:08Z,7,f
4610138.006621347,2624740.341977353,2021-10-09T12:00:12Z,2,f
4613662.768563194,2633381.393618322,2021-10-09T12:00:16Z,13,f
4626691.890945985,2647403.226679243,2021-10-09T12:00:20Z,11,m
4608360.7802804625,2626944.9701245306,2021-10-09T12:00:22Z,9,f
4613341.47395138,2633001.1841918183,2021-10-09T12:00:22Z,5,f
4619150.870255972,2627774.853906891,2021-10-09T12:00:22Z,16,f
4613002.622079476,2634904.121257902,2021-10-09T12:00:26Z,18,f
4621675.201928295,2629217.9595996756,2021-10-09T12:00:26Z,6,m
4609555.58761215,2624477.3660988873,2021-10-09T12:00:29Z,8,f
4619215.019626452,2630184.965560345,2021-10-09T12:00:30Z,1,m
4619746.183289998,2628031.0543669276,2021-10-09T12:00:35Z,4,m
4612960.096490925,2635057.65056028,2021-10-09T12:00:38Z,14,f
4618929.099208105,2628932.622709558,2021-10-09T12:00:38Z,17,m
4620736.00826376,2630044.493359525,2021-10-09T12:00:38Z,3,f
4612722.425464523,2635495.4478222253,2021-10-09T12:01:42Z,19,f
4609812.994935256,2626897.2496806406,2021-10-09T13:41:06Z,12,f
4619745.851870507,2628178.7002005237,2021-10-09T15:20:11Z,4,m
4613538.770300877,2633380.084084087,2021-10-09T15:20:13Z,13,f
4613018.973335881,2635075.959720818,2021-10-09T15:20:21Z,14,f
4619158.242141781,2627783.727585374,2021-10-09T15:20:29Z,16,f
4608200.435355535,2627333.96846547,2021-10-09T15:20:36Z,9,f
4609632.105916221,2624351.4293018105,2021-10-09T15:20:37Z,8,f
4619057.963825277,2630504.286402665,2021-10-09T15:20:38Z,1,m
4621596.000057952,2629217.581108233,2021-10-09T15:20:38Z,6,m
4610130.256040727,2624886.3206056887,2021-10-09T15:20:38Z,2,f
4619642.518243504,2630211.278708966,2021-10-09T15:20:39Z,7,f
4618957.536129555,2629029.163529019,2021-10-09T15:20:39Z,17,m
4620687.0829900885,2630086.8868426066,2021-10-09T15:20:39Z,3,f
4612662.209013567,2635483.9077265104,2021-10-09T15:21:00Z,19,f
4613261.965458818,2633090.4309980567,2021-10-09T15:21:01Z,5,f
4613003.751703954,2634854.9598751985,2021-10-09T15:21:04Z,18,f
4626713.8383732885,2647521.547456104,2021-10-09T15:21:08Z,11,m
4609827.505030868,2626746.0946551226,2021-10-09T17:31:08Z,12,f
4613323.865366491,2632706.233832541,2021-10-09T18:40:10Z,5,f
4609386.329933646,2624276.5746739698,2021-10-09T18:40:11Z,8,f
4620031.96143348,2627558.1398243723,2021-10-09T18:40:17Z,4,m
4612707.50862096,2634956.3853166196,2021-10-09T18:40:17Z,14,f
4613094.5120252315,2632086.811867521,2021-10-09T18:40:21Z,13,f
4613221.806714375,2634897.599955299,2021-10-09T18:40:22Z,18,f
4627322.341226034,2647436.0880781556,2021-10-09T18:40:24Z,11,m
4619346.013213337,2627847.4854305405,2021-10-09T18:40:25Z,16,f
4619256.02870952,2629649.9303025,2021-10-09T18:40:27Z,17,m
4621168.482601647,2628210.0790328835,2021-10-09T18:40:33Z,6,m
4620112.986234817,2629797.742538599,2021-10-09T18:40:38Z,7,f
4620208.234326035,2631194.5607343707,2021-10-09T18:40:38Z,1,m
4606825.574829293,2627724.8814572124,2021-10-09T18:40:38Z,9,f
4620741.92605425,2630190.7752837096,2021-10-09T18:40:39Z,3,f
4610047.539533272,2624506.6302043037,2021-10-09T18:40:39Z,2,f
4609850.627409641,2626674.511624247,2021-10-09T21:20:37Z,12,f
4610133.156123281,2624386.253904909,2021-10-09T22:00:12Z,2,f
4620886.213364798,2627839.5689348103,2021-10-09T22:00:20Z,6,m
4620043.455703149,2629982.4767704285,2021-10-09T22:00:25Z,7,f
4620744.241986671,2627868.5593213765,2021-10-09T22:00:29Z,4,m
4609365.079864438,2624235.614511392,2021-10-09T22:00:30Z,8,f
4620488.60209672,2630193.5172986942,2021-10-09T22:00:32Z,3,f
4619281.249627181,2629808.2555454075,2021-10-09T22:00:33Z,17,m
4618870.7081694165,2628243.8600372355,2021-10-09T22:00:35Z,16,f
4613139.479885483,2632576.6510656746,2021-10-09T22:00:37Z,5,f
4612925.332656733,2635191.6376434416,2021-10-09T22:00:38Z,18,f
4620259.525099264,2631327.960932348,2021-10-09T22:00:38Z,1,m
4606836.098833306,2627700.804273815,2021-10-09T22:00:38Z,9,f
4627533.8306834875,2647563.416113213,2021-10-09T22:00:38Z,11,m
4612485.706402771,2635230.528203734,2021-10-09T22:00:38Z,14,f
4613071.58305609,2632005.8621318056,2021-10-09T22:00:38Z,13,f
4612382.354427593,2633369.900361199,2021-10-09T22:00:51Z,19,f
4609881.494595575,2626678.4236833774,2021-10-10T01:10:37Z,12,f
4620205.776228633,2631115.0814753086,2021-10-10T01:20:09Z,1,m
4621183.511355175,2628163.3495894624,2021-10-10T01:20:11Z,4,m
4606866.70387759,2627807.9876668938,2021-10-10T01:20:11Z,9,f
4619074.003249181,2628389.045114476,2021-10-10T01:20:12Z,16,f
4609395.821972756,2624094.6224322505,2021-10-10T01:20:13Z,8,f
4627497.108672784,2647614.899049671,2021-10-10T01:20:14Z,11,m
4612518.577974988,2635227.1277337167,2021-10-10T01:20:21Z,14,f
4612475.771491341,2635165.9469939163,2021-10-10T01:20:22Z,18,f
4619016.436539448,2629812.581519256,2021-10-10T01:20:26Z,17,m
4620150.031904694,2629702.950030996,2021-10-10T01:20:37Z,7,f
4613135.379703481,2632050.7304764763,2021-10-10T01:20:37Z,13,f
4613265.718839602,2632544.970798078,2021-10-10T01:20:38Z,5,f
4621389.840857878,2627797.043005676,2021-10-10T01:20:38Z,6,m
4610184.171386658,2624421.096271354,2021-10-10T01:20:39Z,2,f
4620428.365397564,2630209.855890709,2021-10-10T01:20:56Z,3,f
4612279.631638397,2633282.298846079,2021-10-10T01:21:32Z,19,f
4609394.547184789,2624331.2980666542,2021-10-10T04:40:12Z,8,f
4619045.4397842325,2628313.713349082,2021-10-10T04:40:12Z,16,f
4612367.227952859,2635279.1695859088,2021-10-10T04:40:26Z,14,f
4621251.875594757,2628400.7709661406,2021-10-10T04:40:27Z,4,m
4613349.961285924,2632544.222954793,2021-10-10T04:40:27Z,13,f
4619828.775826122,2630172.291981073,2021-10-10T04:40:28Z,3,f
4610186.486214111,2624497.5827338574,2021-10-10T04:40:30Z,2,f
4613912.5351151265,2632579.2033774834,2021-10-10T04:40:31Z,5,f
4619137.4260974,2629527.431314232,2021-10-10T04:40:36Z,17,m
4620109.6185249025,2629565.034741808,2021-10-10T04:40:38Z,7,f
4620905.543551894,2628774.1063520866,2021-10-10T04:40:59Z,6,m
4619990.28117624,2630978.113895502,2021-10-10T04:41:02Z,1,m
4612137.601724605,2635219.8436053926,2021-10-10T04:41:08Z,18,f
4606988.5619854545,2628174.3288399843,2021-10-10T04:41:21Z,9,f
4612189.717168582,2633357.5738401148,2021-10-10T04:41:30Z,19,f
4626895.70581056,2647971.914020495,2021-10-10T04:41:38Z,11,m
4609882.908578763,2626813.340848891,2021-10-10T05:02:54Z,12,f
4620022.883234751,2629551.9752230207,2021-10-10T08:00:22Z,7,f
4621049.139982071,2628709.987929007,2021-10-10T08:00:27Z,6,m
4611782.980029183,2635430.756257418,2021-10-10T08:00:37Z,18,f
4619181.391494853,2629007.404220572,2021-10-10T08:00:37Z,3,f
4620662.990815166,2629043.4659565287,2021-10-10T08:00:38Z,4,m
4619287.583835805,2631057.796755342,2021-10-10T08:00:38Z,1,m
4625985.107354738,2648035.5865422306,2021-10-10T08:00:38Z,11,m
4614797.240891292,2634165.658754385,2021-10-10T08:00:38Z,5,f
4618711.015695611,2628921.1738847867,2021-10-10T08:00:38Z,17,m
4618516.761614806,2628192.616999372,2021-10-10T08:00:38Z,16,f
4613856.309801415,2633407.0896570478,2021-10-10T08:00:38Z,13,f
4610635.331811228,2624749.1426686514,2021-10-10T08:00:38Z,2,f
4607334.10587476,2628837.4911922216,2021-10-10T08:00:39Z,9,f
4611932.825757702,2633330.9978972212,2021-10-10T08:00:41Z,19,f
4612316.847070869,2635779.80524765,2021-10-10T08:01:02Z,14,f
4609855.023738976,2624677.5719489977,2021-10-10T08:01:32Z,8,f
4609450.936842417,2626842.505869524,2021-10-10T08:52:31Z,12,f
4619198.959160685,2631089.627484355,2021-10-10T11:20:12Z,1,m
4619147.950216128,2628902.96132724,2021-10-10T11:20:17Z,3,f
4609934.561721614,2624786.837652728,2021-10-10T11:20:20Z,8,f
